champ,role,winrate,banrate,pickrate,change
Vel'Koz,MID,46.27,0.25,1.67,no change
Vel'Koz,SUPPORT,52.38,0.25,0.97,no change
Vi,JUNGLE,58.06,0.18,1.64,tweak
Viktor,MID,52.31,2.21,8.22,no change
Vladimir,MID,51.16,4.11,3.61,no change
Vladimir,TOP,50.94,4.11,2.05,no change
Volibear,TOP,46.08,1.22,3.23,no change
Volibear,JUNGLE,40,1.22,0.71,no change
Warwick,JUNGLE,50.91,0.31,1.22,no change
Wukong,TOP,54.33,2.06,4.97,no change
Xayah,ADC,57.69,0.16,3.65,no change
Xerath,MID,56.76,0.56,2.09,no change
Xerath,SUPPORT,47.62,0.56,1.67,no change
Yasuo,MID,49.72,8.72,6,no change
Yasuo,ADC,57.45,8.72,1.32,no change
Yasuo,TOP,49.06,8.72,1.77,no change
Yone,MID,53.74,32.99,12.83,no change
Yone,TOP,47.44,32.99,2.65,no change
Yorick,TOP,55,0.12,0.63,no change
Yuumi,SUPPORT,51.05,8.13,7.44,no change
Zac,JUNGLE,54.35,0.89,2.61,no change
Zed,MID,55.32,13.24,7.32,no change
Zoe,MID,53.7,4.68,6.79,no change
Aatrox,TOP,47.83,8.21,6.27,tweak
Ahri,MID,50.23,2.2,5.9,no change
Akali,MID,47.16,23.96,9.02,nerf
Akali,TOP,47.16,23.96,3.7,nerf
Alistar,SUPPORT,51.19,1.3,5.76,no change
Amumu,JUNGLE,52.55,4.71,5.32,no change
Anivia,MID,52.85,11.38,5.08,no change
Anivia,SUPPORT,49.22,11.38,0.65,no change
Annie,MID,52.62,1.36,2.99,no change
Aphelios,ADC,48.06,1.35,4.1,no change
Ashe,ADC,50.04,4.33,10.51,no change
Ashe,SUPPORT,47.99,4.33,2.71,no change
Aurelion Sol,MID,51.76,0.2,0.77,no change
Azir,MID,44.54,0.2,1.16,buff
Bard,SUPPORT,50.73,0.42,2.85,no change
Blitzcrank,SUPPORT,50.03,15.06,6.62,no change
Brand,SUPPORT,52.41,12.58,6.46,no change
Brand,MID,53.74,12.58,1.65,no change
Braum,SUPPORT,49.66,0.47,2.51,no change
Caitlyn,ADC,47.35,8.47,10.97,buff
Camille,TOP,49.76,6.39,6.15,no change
Cassiopeia,TOP,51.05,1.29,0.37,no change
Cassiopeia,MID,50.34,1.29,2.04,no change
Cho'Gath,TOP,53.12,1.23,3.31,no change
Cho'Gath,MID,53.5,1.23,0.6,no change
Corki,MID,49.37,0.23,0.76,no change
Corki,ADC,48.56,0.23,0.12,no change
Darius,TOP,50.37,42.08,9.5,nerf
Diana,MID,52.26,4.94,6.03,no change
Dr. Mundo,JUNGLE,49.84,0.84,1.13,no change
Dr. Mundo,TOP,46.54,0.84,1.17,no change
Draven,ADC,47.84,4.48,3.95,no change
Ekko,JUNGLE,51.84,8.94,7.71,no change
Ekko,MID,51.29,8.94,5.41,no change
Elise,JUNGLE,52.19,4.4,4.83,nerf
Evelynn,JUNGLE,49.43,7.15,4.77,no change
Ezreal,ADC,47.45,3.89,15.06,no change
Fiddlesticks,JUNGLE,51.41,2.36,3.67,no change
Fiora,TOP,48.69,6.51,4.59,no change
Fizz,MID,52.15,21.87,7.28,no change
Galio,MID,52.46,1.82,3.83,no change
Galio,SUPPORT,52.06,1.82,1.46,no change
Gangplank,TOP,45.78,0.76,2.2,no change
Gangplank,MID,47.22,0.76,0.37,no change
Garen,TOP,52.5,5.63,9.19,no change
Gnar,TOP,49.78,1.38,4.49,no change
Gragas,MID,51.95,0.5,0.45,no change
Gragas,TOP,49.72,0.5,1.06,no change
Gragas,JUNGLE,48.13,0.5,2.4,no change
Graves,JUNGLE,47.54,18.88,10.61,no change
Hecarim,JUNGLE,51.37,13.69,10.31,no change
Heimerdinger,MID,52.05,1.32,1.35,no change
Heimerdinger,TOP,51.67,1.32,0.92,no change
Illaoi,TOP,50.85,9.08,4.08,no change
Irelia,TOP,46.18,9.29,6.62,no change
Irelia,MID,46.08,9.29,4.5,no change
Ivern,JUNGLE,52.06,0.97,2.13,no change
Janna,SUPPORT,50.24,0.36,4.11,no change
Jarvan IV,JUNGLE,49.3,0.31,2.64,no change
Jax,TOP,48.66,6.83,4.42,no change
Jax,JUNGLE,48.69,6.83,3.95,no change
Jayce,MID,49.62,0.62,0.79,no change
Jayce,TOP,46.99,0.62,1.96,no change
Jhin,ADC,51.71,24.03,26.13,no change
Jinx,ADC,49.06,0.59,5.88,no change
Kai'Sa,ADC,50.27,9.48,25.03,no change
Kalista,ADC,46.83,0.36,1.64,no change
Kalista,TOP,44.24,0.36,0.3,no change
Karma,SUPPORT,46.29,0.28,3.05,no change
Karthus,JUNGLE,51.25,0.58,1.5,no change
Karthus,MID,50.44,0.58,0.24,no change
Kassadin,MID,48.81,3.19,2.91,no change
Katarina,MID,49.25,19.92,10.1,no change
Kayle,TOP,50.4,1.45,2.53,no change
Kayle,MID,51.26,1.45,0.42,no change
Kayn,JUNGLE,49.66,20.13,14.35,no change
Kennen,MID,52.97,0.34,0.43,no change
Kennen,TOP,49.74,0.34,1.81,no change
Kha'Zix,JUNGLE,49.72,20.4,11.72,no change
Kindred,JUNGLE,47.18,0.91,3.65,no change
Kled,MID,54.23,0.94,0.25,no change
Kled,TOP,50.79,0.94,1.79,no change
Kog'Maw,ADC,50.02,0.15,0.92,no change
LeBlanc,MID,46.88,3.81,3.18,buff
Lee Sin,JUNGLE,46.03,5.65,10.3,no change
Leona,SUPPORT,51.26,27.53,12.24,no change
Lillia,JUNGLE,47.99,2.1,4.48,no change
Lissandra,MID,49.72,0.34,1.49,no change
Lucian,ADC,47.64,6.66,12.77,no change
Lucian,MID,46.48,6.66,4.18,no change
Lulu,SUPPORT,49.82,5.53,8.67,no change
Lux,SUPPORT,49.28,6.17,12.64,no change
Lux,MID,51.21,6.17,5.68,no change
Malphite,TOP,52.07,18.96,9.08,no change
Malphite,MID,52.41,18.96,1.78,no change
Malphite,SUPPORT,48.35,18.96,2.95,no change
Malzahar,MID,53.19,4.01,3.75,no change
Maokai,SUPPORT,53.52,6.33,6.18,tweak
Maokai,TOP,52.13,6.33,0.98,tweak
Master Yi,JUNGLE,50.62,31.36,12.13,no change
Miss Fortune,ADC,52,8.73,19.63,no change
Mordekaiser,TOP,49.34,8.46,7.51,no change
Mordekaiser,MID,52.84,8.46,0.97,no change
Morgana,SUPPORT,50.14,35.11,12.27,no change
Morgana,MID,53.09,35.11,1.56,no change
Nami,SUPPORT,51.24,0.38,5.3,no change
Nasus,TOP,52.73,5.57,6.64,no change
Nautilus,SUPPORT,49.84,9.68,8.62,no change
Neeko,MID,51.5,0.96,2.99,no change
Neeko,SUPPORT,47.9,0.96,0.92,no change
Nidalee,JUNGLE,45.8,0.67,3.03,no change
Nocturne,JUNGLE,48.18,1.58,3.7,buff
Olaf,JUNGLE,51.77,14.89,6.94,tweak
Orianna,MID,47.87,0.54,3.38,no change
Ornn,TOP,51.44,1.77,4.8,no change
Pantheon,MID,51.54,20.73,3.44,no change
Pantheon,TOP,49.83,20.73,2.52,no change
Pantheon,JUNGLE,50.47,20.73,2.24,no change
Pantheon,SUPPORT,47.03,20.73,5.43,no change
Poppy,TOP,49.32,0.65,2.02,no change
Poppy,JUNGLE,51.09,0.65,0.95,no change
Pyke,SUPPORT,46.47,12.84,7.38,no change
Pyke,MID,50.58,12.84,1.15,no change
Qiyana,MID,45.29,0.25,1.54,no change
Quinn,TOP,49.9,2.14,2.42,no change
Quinn,MID,51.79,2.14,0.39,no change
Rakan,SUPPORT,48.83,0.24,3.35,no change
Rammus,JUNGLE,54.52,8.15,4.66,no change
Rek'Sai,JUNGLE,47.82,0.66,1.87,no change
Rell,SUPPORT,52.24,3.37,3.62,no change
Renekton,TOP,47.6,6.76,6.15,no change
Renekton,MID,51.37,6.76,1.04,no change
Rengar,TOP,48.96,1.73,1.02,no change
Rengar,JUNGLE,45.54,1.73,2.85,no change
Riven,TOP,47.04,1,3.75,no change
Riven,MID,50.59,1,0.55,no change
Rumble,MID,52.14,0.29,0.75,no change
Rumble,TOP,46.78,0.29,1.05,no change
Ryze,MID,46.55,0.28,2.2,no change
Ryze,TOP,46.6,0.28,0.85,no change
Samira,ADC,47.21,42.53,11.23,no change
Sejuani,JUNGLE,50.57,0.23,2.1,no change
Senna,ADC,47.59,1.85,1.51,buff
Senna,SUPPORT,44.84,1.85,4.78,buff
Seraphine,SUPPORT,52.07,7.38,7.89,no change
Seraphine,MID,53.2,7.38,1.19,no change
Sett,TOP,49.34,6.39,7.73,no change
Sett,MID,51.91,6.39,1.25,no change
Sett,SUPPORT,46.48,6.39,2.2,no change
Shaco,SUPPORT,52.88,11.08,2.47,buff
Shaco,JUNGLE,48.6,11.08,4.96,buff
Shen,TOP,50.7,2.93,6.23,no change
Shyvana,TOP,49.79,0.27,0.25,no change
Shyvana,JUNGLE,48.28,0.27,1.82,no change
Singed,TOP,49.92,0.19,1.02,no change
Sion,TOP,52.35,0.3,2.34,no change
Sivir,ADC,50.08,0.18,1.83,no change
Skarner,JUNGLE,54.07,0.19,1.08,no change
Sona,SUPPORT,51.79,0.11,2.17,no change
Soraka,SUPPORT,47.99,0.62,3.53,buff
Swain,MID,55.15,6.72,1.03,no change
Swain,SUPPORT,51.92,6.72,5.32,no change
Sylas,MID,48.06,3.92,4.87,no change
Sylas,TOP,47.22,3.92,2.01,no change
Syndra,MID,47.15,1.1,3.02,no change
Tahm Kench,TOP,48.09,0.42,0.99,no change
Tahm Kench,SUPPORT,44.31,0.42,0.46,no change
Taliyah,JUNGLE,48.44,1.49,2.52,no change
Talon,MID,48.09,1.31,3.35,no change
Taric,SUPPORT,50.89,0.12,1.09,no change
Teemo,TOP,51.96,11.19,6.85,no change
Thresh,SUPPORT,49.11,4.34,12.16,no change
Tristana,ADC,51.07,5,11.89,no change
Trundle,TOP,48.89,0.14,0.38,buff
Trundle,JUNGLE,47.51,0.14,0.95,buff
Tryndamere,TOP,47.34,3.17,3.12,no change
Tryndamere,MID,50.71,3.17,0.46,no change
Tryndamere,JUNGLE,46.53,3.17,0.47,no change
Twisted Fate,MID,47.83,0.2,2.7,no change
Twitch,ADC,50.01,1.65,3.85,no change
Twitch,JUNGLE,44.03,1.65,0.54,no change
Udyr,JUNGLE,51.91,1.21,3.17,no change
Urgot,TOP,51.57,4.48,4.98,no change
Varus,ADC,47.05,0.22,2.32,buff
Vayne,ADC,51.14,13.93,13.18,no change
Vayne,TOP,48.23,13.93,2.69,no change
Veigar,MID,50.49,1.53,4.24,no change
Veigar,SUPPORT,47.83,1.53,0.92,no change
Vel'Koz,MID,51.86,0.67,1.58,no change
Vel'Koz,SUPPORT,50.11,0.67,2.25,no change
Vi,JUNGLE,51.74,1.16,5.4,tweak
Viktor,MID,52.58,1.36,4.11,no change
Vladimir,MID,49.93,2.67,2.95,no change
Vladimir,TOP,48.44,2.67,1.19,no change
Volibear,TOP,50.63,3.12,3.94,no change
Volibear,JUNGLE,50.13,3.12,3.26,no change
Warwick,JUNGLE,51.36,2.94,7.19,no change
Warwick,TOP,50.03,2.94,0.82,no change
Wukong,TOP,51.7,1.43,3.29,no change
Wukong,JUNGLE,50.73,1.43,1.05,no change
Xayah,ADC,47.83,0.4,3.66,no change
Xerath,MID,50.44,2.77,2.31,no change
Xerath,SUPPORT,49.55,2.77,3.22,no change
Xin Zhao,JUNGLE,48.35,0.35,2.83,no change
Yasuo,MID,49.21,29.79,13.79,no change
Yasuo,TOP,49.77,29.79,3.45,no change
Yasuo,ADC,49.81,29.79,2.09,no change
Yone,MID,49.75,24.02,11.77,no change
Yone,TOP,49.29,24.02,3.25,no change
Yorick,TOP,51.62,0.92,2.02,no change
Yuumi,SUPPORT,49.93,7.79,7.69,no change
Zac,JUNGLE,50.91,0.97,3.11,no change
Zed,MID,48.44,39.86,11.23,no change
Ziggs,ADC,51.95,0.16,0.26,no change
Ziggs,MID,50.01,0.16,1.44,no change
Ziggs,SUPPORT,49.12,0.16,0.25,no change
Zilean,MID,54.37,0.38,0.3,no change
Zilean,SUPPORT,51.63,0.38,2,no change
Zoe,MID,46.47,1.67,2.98,no change
Zyra,SUPPORT,51.15,1.68,3.73,no change
Aatrox,TOP,48.75,9.47,8.86,tweak
Aatrox,MID,54.52,9.47,1.2,tweak
Ahri,MID,50.01,0.95,4.52,no change
Akali,MID,46.72,28.65,7.59,nerf
Akali,TOP,46.33,28.65,4.28,nerf
Alistar,SUPPORT,51.63,3.2,10.85,no change
Amumu,JUNGLE,49.08,1.77,2.02,no change
Anivia,MID,53.19,20.1,6.51,no change
Annie,MID,55.32,0.82,2.5,no change
Annie,TOP,58.86,0.82,0.24,no change
Aphelios,ADC,47.96,1.79,8.44,no change
Ashe,ADC,51.92,2.03,6.2,no change
Ashe,SUPPORT,46.62,2.03,2.46,no change
Aurelion Sol,MID,54.58,0.28,1.09,no change
Azir,MID,45.81,0.18,1.3,buff
Bard,SUPPORT,53.33,1.4,6.66,no change
Blitzcrank,SUPPORT,49.95,5.45,4.74,no change
Brand,MID,51.53,3.43,0.68,no change
Brand,SUPPORT,47.91,3.43,3.09,no change
Braum,SUPPORT,49.19,0.28,2.33,no change
Caitlyn,ADC,49.22,2.99,6.31,buff
Camille,TOP,53.21,17.02,13.29,no change
Cassiopeia,MID,53.2,1.58,2.67,no change
Cassiopeia,TOP,52.69,1.58,0.68,no change
Cho'Gath,TOP,54.12,0.5,2.28,no change
Cho'Gath,MID,51.6,0.5,0.53,no change
Corki,MID,51.75,0.13,0.84,no change
Darius,TOP,54.16,34.31,8.7,nerf
Diana,MID,52.38,2.32,4.39,no change
Dr. Mundo,JUNGLE,50.75,0.31,0.61,no change
Dr. Mundo,TOP,42.54,0.35,0.63,no change
Draven,ADC,50.07,4.84,5.04,no change
Ekko,JUNGLE,51.3,10.18,8.7,no change
Ekko,MID,51.21,10.18,5.72,no change
Elise,JUNGLE,53.49,6.45,7.75,nerf
Evelynn,JUNGLE,49.98,16,5.15,no change
Ezreal,ADC,48.02,2.61,13.68,no change
Fiddlesticks,JUNGLE,55.39,4.84,4.25,no change
Fiora,TOP,49.17,8.51,5.52,no change
Fizz,MID,51.12,16.78,6.05,no change
Galio,MID,55.22,2.46,5.06,no change
Galio,SUPPORT,51.98,2.46,3.1,no change
Gangplank,TOP,47.14,1.45,3.58,no change
Gangplank,MID,52.72,1.45,0.48,no change
Garen,TOP,54.67,2.17,4.8,no change
Garen,MID,56.01,2.17,0.72,no change
Gnar,TOP,51.86,1.7,6.7,no change
Gragas,TOP,51.26,1.3,3.14,no change
Gragas,JUNGLE,51.72,1.3,3.19,no change
Gragas,SUPPORT,48.96,1.3,1.26,no change
Graves,JUNGLE,48.55,32.37,15.95,no change
Hecarim,JUNGLE,52.26,24.91,12.71,no change
Heimerdinger,ADC,55.05,0.42,0.38,no change
Heimerdinger,TOP,54.17,0.42,0.75,no change
Heimerdinger,MID,52.78,0.42,0.72,no change
Illaoi,TOP,47.22,2.12,2.09,no change
Irelia,TOP,46.3,12.77,7.62,no change
Irelia,MID,44.82,12.77,4.44,no change
Ivern,JUNGLE,53.54,2.97,4.12,no change
Janna,SUPPORT,52.35,1.29,8.62,no change
Jarvan IV,JUNGLE,50.18,0.18,2.84,no change
Jax,TOP,49.09,7.6,4.6,no change
Jax,JUNGLE,50.1,7.6,1,no change
Jayce,TOP,48.85,1.68,3.44,no change
Jayce,MID,51.45,1.68,1.16,no change
Jhin,ADC,51.95,17.91,31.12,no change
Jinx,ADC,50.09,0.08,2.46,no change
Kai'Sa,ADC,52.06,15.66,37.61,no change
Kalista,ADC,50.44,0.18,1.51,no change
Kalista,TOP,50.02,0.19,0.21,no change
Karma,SUPPORT,46.88,0.22,4.25,no change
Karma,MID,46.53,0.22,0.47,no change
Karthus,JUNGLE,53.16,4.47,3.91,no change
Karthus,ADC,56.16,4.47,0.57,no change
Kassadin,MID,50.62,11,5.03,no change
Katarina,MID,50.31,27.12,8.68,no change
Kayle,TOP,50.49,1.23,1.82,no change
Kayle,MID,52.68,1.23,0.4,no change
Kayn,JUNGLE,49.8,17.9,10.62,no change
Kennen,TOP,51.47,0.36,2.33,no change
Kennen,MID,52.45,0.36,0.53,no change
Kha'Zix,JUNGLE,52.64,26.2,12.07,no change
Kindred,JUNGLE,49.29,1.94,4.78,no change
Kled,TOP,50.29,0.96,2.37,no change
Kled,MID,51.69,0.96,0.42,no change
Kog'Maw,ADC,49.92,0.12,0.94,no change
Kog'Maw,MID,46.78,0.1,0.12,no change
LeBlanc,MID,47.57,2.87,3.41,buff
Lee Sin,JUNGLE,48.07,3.25,10.68,no change
Leona,SUPPORT,50.96,26.37,12.62,no change
Lillia,JUNGLE,47.36,5.4,8.29,no change
Lissandra,MID,53.4,0.31,1.93,no change
Lissandra,TOP,53.29,0.31,0.27,no change
Lucian,MID,46.9,8.23,5.89,no change
Lucian,ADC,48.57,8.23,11.91,no change
Lucian,TOP,48.87,8.23,2.03,no change
Lulu,SUPPORT,50.5,11.22,12.97,no change
Lux,MID,49.57,0.75,3.6,no change
Lux,SUPPORT,49.91,0.75,4.06,no change
Malphite,TOP,50.8,20.43,9.16,no change
Malphite,MID,53.36,20.43,1.41,no change
Malzahar,MID,54.82,1.98,2.8,no change
Malzahar,TOP,55.46,2.3,0.4,no change
Maokai,SUPPORT,54.01,10.04,9.1,tweak
Master Yi,JUNGLE,50.33,12.26,4.84,no change
Miss Fortune,ADC,52.01,5,13.84,no change
Mordekaiser,TOP,49.03,3.72,4.5,no change
Mordekaiser,MID,46.32,3.72,0.59,no change
Morgana,SUPPORT,49.78,25.82,6.92,no change
Morgana,MID,52.08,25.82,0.99,no change
Nami,SUPPORT,52.47,0.37,7.44,no change
Nasus,TOP,50.36,1.88,3.43,no change
Nautilus,SUPPORT,49.93,8.15,8.03,no change
Neeko,MID,51.91,0.26,1.72,no change
Neeko,TOP,50.05,0.26,0.46,no change
Neeko,SUPPORT,46.94,0.26,0.4,no change
Nidalee,JUNGLE,48.98,4.2,7.55,no change
Nocturne,TOP,44.37,0.44,0.17,buff
Nocturne,MID,42.74,0.44,0.26,buff
Nocturne,JUNGLE,44.34,0.44,1.53,buff
Olaf,JUNGLE,54.6,27.07,8.61,tweak
Orianna,MID,48.55,0.58,5.55,no change
Ornn,TOP,50.56,1.05,4.99,no change
Pantheon,MID,53.25,29.38,3.23,no change
Pantheon,TOP,52.89,29.38,2.67,no change
Pantheon,JUNGLE,52.69,29.38,2.66,no change
Pantheon,SUPPORT,47.39,29.38,4.57,no change
Poppy,TOP,50.6,0.95,2.64,no change
Poppy,JUNGLE,49.84,0.95,0.96,no change
Pyke,SUPPORT,47.64,4.93,5.15,no change
Pyke,MID,49.72,4.93,0.99,no change
Qiyana,MID,50.02,0.67,2.69,no change
Quinn,TOP,53.32,1.32,1.93,no change
Quinn,MID,52.43,1.32,0.38,no change
Rakan,SUPPORT,50.69,0.21,4.46,no change
Rammus,TOP,56.62,4.67,0.17,no change
Rammus,JUNGLE,54.17,4.06,2.7,no change
Rek'Sai,JUNGLE,51.7,2.3,3.92,no change
Rell,SUPPORT,52.72,3.72,4.67,no change
Renekton,TOP,49.72,8.93,7.14,no change
Renekton,MID,52.94,8.93,1.41,no change
Rengar,JUNGLE,49.46,5.59,4.07,no change
Rengar,TOP,49.25,5.59,1.57,no change
Riven,TOP,48.84,1.86,4.87,no change
Riven,MID,57.83,1.86,0.74,no change
Rumble,MID,52.9,0.39,1.57,no change
Rumble,TOP,50.38,0.39,1.29,no change
Ryze,MID,49.32,0.2,1.99,no change
Ryze,TOP,46.37,0.2,0.82,no change
Samira,ADC,47.56,48.46,14.54,no change
Sejuani,JUNGLE,46.91,0.15,1.9,no change
Senna,ADC,50.13,1.12,1.18,buff
Senna,SUPPORT,47.39,1.12,2.78,buff
Seraphine,SUPPORT,53.24,7.01,8.51,no change
Seraphine,MID,53.98,7.01,2.14,no change
Sett,TOP,48.18,2.95,5.19,no change
Sett,MID,50.85,2.95,1.34,no change
Sett,SUPPORT,44.95,2.95,3.11,no change
Shaco,SUPPORT,53.1,6.69,2.43,buff
Shaco,JUNGLE,49.82,6.69,3.72,buff
Shen,TOP,49.81,4.16,7.54,no change
Shyvana,TOP,49.08,0.13,0.21,no change
Shyvana,JUNGLE,44.83,0.13,1.06,no change
Singed,MID,54.71,0.21,0.14,no change
Singed,TOP,47.95,0.21,1.16,no change
Sion,MID,57.1,0.21,0.36,no change
Sion,TOP,50.08,0.21,2.84,no change
Sivir,ADC,48.85,0.06,1.18,no change
Skarner,TOP,55.73,0.22,0.24,no change
Skarner,JUNGLE,54.27,0.22,1.3,no change
Sona,SUPPORT,53.84,0.06,1.52,no change
Soraka,SUPPORT,47.51,0.36,2.75,buff
Swain,MID,56.88,2.52,0.81,no change
Swain,ADC,55.29,2.52,0.88,no change
Swain,SUPPORT,45.27,2.52,2.63,no change
Sylas,MID,49.41,3.1,4.96,no change
Sylas,TOP,48.05,3.1,2.41,no change
Syndra,MID,47.37,1.08,4.72,no change
Tahm Kench,TOP,45.87,0.19,0.5,no change
Tahm Kench,SUPPORT,45.61,0.19,0.29,no change
Taliyah,JUNGLE,52.33,8.82,7.51,no change
Talon,MID,51.3,1.89,3.3,no change
Talon,TOP,53.77,1.89,0.39,no change
Taric,MID,55.48,0.24,0.17,no change
Taric,SUPPORT,49.01,0.27,1.12,no change
Teemo,TOP,49.77,2.24,2.87,no change
Teemo,MID,52.38,2.64,0.39,no change
Thresh,SUPPORT,51.74,9.41,18.33,no change
Tristana,ADC,51.94,1.69,7.49,no change
Tristana,MID,53.72,1.69,1.15,no change
Trundle,TOP,50.47,0.1,0.25,buff
Trundle,JUNGLE,50.9,0.09,0.53,buff
Tryndamere,TOP,45.66,1.72,1.87,no change
Tryndamere,MID,49.92,1.72,0.36,no change
Twisted Fate,MID,52.34,0.4,4.27,no change
Twitch,ADC,51.03,1.28,3.78,no change
Twitch,SUPPORT,46.86,1.28,0.51,no change
Udyr,JUNGLE,52.01,1.17,2.85,no change
Urgot,TOP,52.79,1.34,3.14,no change
Varus,MID,49.94,0.07,0.15,buff
Varus,ADC,48.16,0.06,1.27,buff
Vayne,ADC,51.92,8.86,12.65,no change
Veigar,MID,56.31,0.31,1.67,no change
Veigar,ADC,48.77,0.31,0.33,no change
Veigar,SUPPORT,49.13,0.37,0.28,no change
Vel'Koz,MID,50.3,0.31,1.6,no change
Vel'Koz,SUPPORT,50.39,0.31,1.47,no change
Vi,JUNGLE,54.32,0.43,3.18,tweak
Viktor,MID,53.19,2.1,6.94,no change
Vladimir,MID,51.44,4.65,3.99,no change
Vladimir,TOP,49.51,4.65,1.84,no change
Volibear,TOP,50.29,1.9,3.52,no change
Volibear,JUNGLE,49.96,1.9,1.39,no change
Warwick,TOP,52.72,0.58,0.79,no change
Warwick,JUNGLE,50.09,0.58,2.3,no change
Wukong,TOP,51.92,1.81,4.32,no change
Wukong,JUNGLE,50.84,1.72,0.7,no change
Xayah,ADC,48.18,0.14,3.46,no change
Xerath,MID,50.55,1.07,2.15,no change
Xerath,SUPPORT,48.5,1.07,2.22,no change
Xin Zhao,JUNGLE,53.71,0.12,1.41,no change
Yasuo,MID,49.27,17.99,8.76,no change
Yasuo,TOP,48.16,17.99,2.39,no change
Yasuo,ADC,48.72,17.99,1.55,no change
Yone,MID,49.39,30.19,12.16,no change
Yone,TOP,50.56,30.19,2.89,no change
Yorick,TOP,52.1,0.35,1.06,no change
Yorick,MID,51.56,0.49,0.15,no change
Yuumi,SUPPORT,49.93,9.27,8.21,no change
Zac,JUNGLE,47.79,1.01,3.12,no change
Zed,MID,50.77,26.67,9.4,no change
Ziggs,MID,50.04,0.07,1,no change
Ziggs,ADC,50.59,0.07,0.33,no change
Zilean,MID,58.48,0.43,0.44,no change
Zilean,SUPPORT,51.89,0.43,2.29,no change
Zoe,MID,49.51,3.66,5.06,no change
Zyra,SUPPORT,49.51,0.69,2.3,no change
Aatrox,TOP,51.24,5.15,7.7,no change
Ahri,MID,55.32,0.45,3.66,no change
Akali,MID,50,13.97,3.76,no change
Akali,TOP,35.14,13.97,2.12,no change
Alistar,SUPPORT,57.36,4.42,12.95,no change
Anivia,MID,62.96,20.77,6.19,nerf
Aphelios,ADC,47.97,3.33,11.1,no change
Ashe,ADC,43.48,0.51,4.74,no change
Aurelion Sol,MID,64.44,0.22,1.31,no change
Azir,MID,40.38,0.4,2.31,no change
Bard,SUPPORT,58.06,2,7.8,no change
Braum,SUPPORT,60.87,0.16,1.76,no change
Caitlyn,ADC,42.86,1.2,4.2,no change
Camille,TOP,54.72,25.71,16.55,no change
Camille,MID,66.67,25.71,1.26,no change
Cassiopeia,MID,50,1.84,2.38,no change
Cho'Gath,TOP,57.14,0.63,3.5,no change
Cho'Gath,MID,50,0.63,1.08,no change
Corki,MID,45,0.09,0.82,no change
Darius,TOP,46.67,28.61,7.64,no change
Diana,MID,55.06,2.8,4.51,no change
Dr. Mundo,JUNGLE,47.62,0.71,1.81,no change
Draven,ADC,49.21,5.88,5.21,no change
Ekko,MID,49.06,9.63,5.24,no change
Ekko,JUNGLE,51.08,9.63,8.37,no change
Elise,JUNGLE,49.55,9.36,8,nerf
Evelynn,JUNGLE,52.38,20.73,5.34,no change
Ezreal,ADC,46.15,0.87,8.46,buff
Fiddlesticks,JUNGLE,48.48,4.19,3.93,no change
Fiora,TOP,53.73,9.79,6.01,no change
Fizz,MID,55.56,9.88,4.41,no change
Galio,MID,58.33,2.85,5.49,no change
Galio,SUPPORT,64.71,2.85,3.77,no change
Gangplank,TOP,58.02,2.25,4.76,no change
Garen,TOP,50,1.24,3.32,no change
Gnar,TOP,50,3.92,9.68,no change
Gragas,TOP,46.84,2.42,6.63,no change
Gragas,SUPPORT,54.05,2.42,2.32,no change
Gragas,JUNGLE,51.79,2.42,2.43,no change
Graves,JUNGLE,49.21,16.88,12.2,no change
Hecarim,JUNGLE,54.19,28.77,13.64,no change
Illaoi,TOP,61.29,0.94,1.61,no change
Irelia,TOP,43.42,16.16,7.83,no change
Irelia,MID,42.22,16.16,4.09,no change
Ivern,JUNGLE,62.3,9.97,4.98,nerf
Janna,SUPPORT,50.65,1.58,8.74,no change
Jarvan IV,JUNGLE,53.33,0.24,3.52,no change
Jax,TOP,54.55,7.84,3.97,no change
Jayce,TOP,48.98,1.2,3.13,no change
Jhin,ADC,53.31,8.72,24.87,no change
Jinx,ADC,57.78,0.1,1.57,tweak
Kai'Sa,ADC,55.37,34.8,39.76,no change
Kalista,ADC,55.17,0.35,2.89,no change
Karma,TOP,70,0.28,1.1,buff
Karma,SUPPORT,49.32,0.28,4.91,buff
Karthus,JUNGLE,61.19,6.53,4.8,no change
Karthus,ADC,53.85,6.53,1.3,no change
Kassadin,MID,43.33,23.51,6.88,no change
Katarina,MID,46,19.59,6.63,no change
Kayn,JUNGLE,43.82,12.89,8.96,no change
Kennen,TOP,43.24,0.22,2.32,no change
Kha'Zix,JUNGLE,58.89,23.61,10.91,no change
Kindred,JUNGLE,52.08,3.77,4.02,no change
Kled,TOP,59.09,0.72,2.08,no change
LeBlanc,MID,52.94,2.08,2.82,no change
Lee Sin,JUNGLE,45.68,0.97,6.17,no change
Leona,SUPPORT,48.75,19.49,10.76,no change
Lillia,JUNGLE,47.76,6.4,9.47,no change
Lucian,MID,43.82,6.26,5.17,no change
Lucian,ADC,42.98,6.26,8.04,no change
Lulu,SUPPORT,55.21,13.24,13.15,no change
Lux,MID,48.39,0.37,2.51,no change
Malphite,TOP,48.94,15.14,7.05,no change
Malzahar,MID,41.38,1.21,2.48,no change
Maokai,TOP,61.54,3.92,0.97,no change
Maokai,SUPPORT,54.55,3.92,3.69,no change
Master Yi,JUNGLE,57.45,5.83,2.47,no change
Miss Fortune,ADC,39.42,1.3,11.21,no change
