champ,role,winrate,banrate,pickrate,change,rank
Poppy,TOP,49.03,0.54,1.7,no change,irontogold
Poppy,JUNGLE,50.53,0.54,0.82,no change,irontogold
Pyke,MID,52.04,11.08,1.26,no change,irontogold
Pyke,SUPPORT,47.28,11.08,6.79,no change,irontogold
Qiyana,MID,45.46,0.19,1.33,no change,irontogold
Quinn,TOP,49.83,1.91,2.21,no change,irontogold
Quinn,MID,51.5,1.91,0.35,no change,irontogold
Rakan,SUPPORT,48.58,0.2,3.36,no change,irontogold
Rammus,JUNGLE,55,9.11,5.22,no change,irontogold
Rek'Sai,JUNGLE,48.16,0.56,1.7,no change,irontogold
Rell,SUPPORT,52.64,5.76,5.54,no change,irontogold
Renekton,TOP,47.53,8.25,6.65,nerf,irontogold
Renekton,MID,51.09,8.25,1.15,nerf,irontogold
Rengar,TOP,48.94,1.53,0.95,no change,irontogold
Rengar,JUNGLE,46.96,1.53,2.8,no change,irontogold
Riven,TOP,48.85,1.45,4.84,no change,irontogold
Riven,MID,52.69,1.45,0.69,no change,irontogold
Rumble,MID,51.85,0.25,0.79,no change,irontogold
Rumble,TOP,47.46,0.25,0.95,no change,irontogold
Ryze,MID,45.94,0.27,2.42,no change,irontogold
Ryze,TOP,47.18,0.27,0.82,no change,irontogold
Samira,ADC,48.8,42.76,11.94,tweak,irontogold
Sejuani,JUNGLE,49.94,0.16,1.71,no change,irontogold
Senna,SUPPORT,48.25,10.13,10.74,no change,irontogold
Senna,ADC,51.66,10.13,9.92,no change,irontogold
Seraphine,SUPPORT,51.93,15.29,10.6,no change,irontogold
Seraphine,MID,53.08,15.29,1.55,no change,irontogold
Sett,TOP,49.67,5.75,7.36,no change,irontogold
Sett,MID,52.63,5.75,1.3,no change,irontogold
Sett,SUPPORT,46.92,5.75,2.26,no change,irontogold
Shaco,JUNGLE,49.92,12.97,5.54,no change,irontogold
Shaco,SUPPORT,52.55,12.97,2.69,no change,irontogold
Shen,TOP,50.67,1.79,5.31,no change,irontogold
Shyvana,JUNGLE,50.85,1.06,4.3,no change,irontogold
Singed,TOP,52.88,0.21,1.43,no change,irontogold
Sion,TOP,51.38,0.25,2.33,no change,irontogold
Sivir,ADC,50.66,0.29,3.16,no change,irontogold
Skarner,JUNGLE,54.67,0.51,1.98,nerf,irontogold
Sona,SUPPORT,52.39,0.11,2.17,no change,irontogold
Soraka,SUPPORT,48.97,0.49,3.57,buff,irontogold
Swain,MID,55.56,6.97,1.06,no change,irontogold
Swain,SUPPORT,51.85,6.97,5.24,no change,irontogold
Sylas,MID,47.66,3.01,5.34,no change,irontogold
Sylas,TOP,47.52,3.01,1.37,no change,irontogold
Syndra,MID,46.76,1,3.11,no change,irontogold
Tahm Kench,TOP,48.52,0.3,0.97,no change,irontogold
Tahm Kench,SUPPORT,42.99,0.3,0.28,no change,irontogold
Taliyah,JUNGLE,46.48,0.75,1.78,no change,irontogold
Talon,MID,47.56,1.17,3.19,buff,irontogold
Taric,SUPPORT,50.69,0.12,1.03,no change,irontogold
Teemo,TOP,51.84,9.63,5.9,no change,irontogold
Thresh,SUPPORT,49.17,5.09,13.1,no change,irontogold
Tristana,ADC,50.68,5.6,10.5,no change,irontogold
Trundle,TOP,50.68,0.16,0.44,no change,irontogold
Trundle,JUNGLE,49.18,0.16,1.1,no change,irontogold
Tryndamere,MID,51.53,3.02,0.46,buff,irontogold
Tryndamere,TOP,47.5,3.02,3.09,buff,irontogold
Tryndamere,JUNGLE,47.26,3.02,0.42,buff,irontogold
Twisted Fate,MID,47.1,0.38,4.82,no change,irontogold
Twitch,ADC,50.2,2.54,3.91,no change,irontogold
Twitch,SUPPORT,45.94,2.54,0.74,no change,irontogold
Twitch,JUNGLE,42.62,2.54,0.57,no change,irontogold
Udyr,JUNGLE,52.93,19.4,9.85,no change,irontogold
Urgot,TOP,50.24,3.77,4.12,buff,irontogold
Varus,ADC,47.71,0.17,2.07,tweak,irontogold
Vayne,ADC,50.58,13.89,13.3,no change,irontogold
Vayne,TOP,48.57,13.89,2.55,no change,irontogold
Veigar,MID,50.19,1.48,4.27,buff,irontogold
Veigar,SUPPORT,47.53,1.48,0.9,buff,irontogold
Vel'Koz,MID,51.81,0.67,1.62,no change,irontogold
Vel'Koz,SUPPORT,50.18,0.67,2.23,no change,irontogold
Vi,JUNGLE,51.09,0.76,4.27,tweak,irontogold
Viego,JUNGLE,49.66,36.11,11.19,tweak,irontogold
Viego,TOP,48.14,36.11,3.76,tweak,irontogold
Viego,MID,49.91,36.11,2.9,tweak,irontogold
Viktor,MID,51.87,1.1,3.84,no change,irontogold
Vladimir,MID,50,2.81,3.34,no change,irontogold
Vladimir,TOP,48.34,2.81,1.27,no change,irontogold
Volibear,TOP,50.79,3.17,4.23,no change,irontogold
Volibear,JUNGLE,50.1,3.17,2.88,no change,irontogold
Warwick,JUNGLE,51.71,2.76,6.51,no change,irontogold
Warwick,TOP,50.81,2.76,0.8,no change,irontogold
Wukong,TOP,51.7,1.49,3.29,no change,irontogold
Wukong,MID,53.41,1.49,0.48,no change,irontogold
Wukong,JUNGLE,51.42,1.49,0.88,no change,irontogold
Xayah,ADC,47.85,0.48,5.03,no change,irontogold
Xerath,MID,50.59,2.23,2.23,no change,irontogold
Xerath,SUPPORT,50.24,2.23,2.81,no change,irontogold
Xin Zhao,JUNGLE,48.69,0.3,2.4,no change,irontogold
Yasuo,MID,50.21,27.05,12.89,no change,irontogold
Yasuo,TOP,50.33,27.05,3.05,no change,irontogold
Yone,MID,51.33,26.01,11.89,no change,irontogold
Yone,TOP,50.65,26.01,2.85,no change,irontogold
Yorick,TOP,51.69,0.94,1.94,no change,irontogold
Yuumi,SUPPORT,50.1,6.8,7.32,no change,irontogold
Zac,JUNGLE,50.18,0.73,2.56,no change,irontogold
Zed,MID,48.63,38.61,10.85,no change,irontogold
Ziggs,ADC,50.3,0.17,0.24,no change,irontogold
Ziggs,MID,49.07,0.17,1.48,no change,irontogold
Ziggs,SUPPORT,48.27,0.17,0.24,no change,irontogold
Zilean,MID,52.87,0.38,0.35,no change,irontogold
Zilean,SUPPORT,52.05,0.38,2.13,no change,irontogold
Zoe,MID,45.47,1.74,3.02,no change,irontogold
Zyra,SUPPORT,51.14,1.56,3.7,no change,irontogold
Aatrox,TOP,47.11,4.76,4.41,no change,irontogold
Ahri,MID,50.17,1.97,5.55,no change,irontogold
Akali,MID,45.06,8.49,4.3,no change,irontogold
Akali,TOP,45.51,8.49,1.67,no change,irontogold
Alistar,SUPPORT,50.36,2.65,6.97,no change,irontogold
Amumu,JUNGLE,52.47,1.73,4.32,no change,irontogold
Anivia,MID,52,8.86,3.78,no change,irontogold
Anivia,SUPPORT,49.37,8.86,0.44,no change,irontogold
Annie,MID,53.23,1.46,2.93,no change,irontogold
Aphelios,ADC,47.17,1.85,4.22,no change,irontogold
Ashe,ADC,49.98,2.17,8.58,no change,irontogold
Ashe,SUPPORT,46.08,2.17,1.12,no change,irontogold
Aurelion Sol,MID,50.53,0.17,0.73,no change,irontogold
Azir,MID,44.64,0.28,2.04,nerf,irontogold
Bard,SUPPORT,50.27,0.33,2.73,no change,irontogold
Blitzcrank,SUPPORT,50.2,14.89,6.98,no change,irontogold
Brand,SUPPORT,52,9.95,5.7,no change,irontogold
Brand,MID,53.95,9.95,1.43,no change,irontogold
Braum,SUPPORT,49.46,0.39,2.42,no change,irontogold
Caitlyn,ADC,49.19,8.97,13.63,no change,irontogold
Camille,TOP,48.7,6.67,5.45,no change,irontogold
Cassiopeia,MID,49.79,1.18,1.89,no change,irontogold
Cassiopeia,TOP,50.1,1.18,0.34,no change,irontogold
Cho'Gath,TOP,52.63,2.89,4.83,no change,irontogold
Cho'Gath,MID,53.13,2.89,0.77,no change,irontogold
Corki,MID,51.53,0.25,1.29,no change,irontogold
Darius,TOP,49.76,38.23,8.13,no change,irontogold
Diana,MID,52.97,5.07,6.04,no change,irontogold
Dr. Mundo,JUNGLE,53.25,3,4.74,no change,irontogold
Dr. Mundo,TOP,49.83,3,1.06,no change,irontogold
Draven,ADC,49.24,3.54,3.5,no change,irontogold
Ekko,JUNGLE,50.91,6.45,6.02,no change,irontogold
Ekko,MID,51.14,6.45,4.85,no change,irontogold
Elise,JUNGLE,49.87,6.29,4.49,no change,irontogold
Evelynn,JUNGLE,49.09,6.67,4.51,no change,irontogold
Ezreal,ADC,47.23,4.43,18.4,no change,irontogold
Fiddlesticks,JUNGLE,51,1.98,3.53,no change,irontogold
Fiora,TOP,50.13,6.43,6.27,no change,irontogold
Fizz,MID,51.66,19.01,6.04,no change,irontogold
Galio,MID,51.39,2.49,4.04,no change,irontogold
Galio,SUPPORT,51.29,2.49,3.16,no change,irontogold
Gangplank,MID,47.5,1.01,0.46,no change,irontogold
Gangplank,TOP,45.18,1.01,2.79,no change,irontogold
Garen,TOP,52.94,7.74,9.87,no change,irontogold
Gnar,TOP,50.3,9.18,8.92,no change,irontogold
Gragas,TOP,48.65,1.06,2.87,nerf,irontogold
Gragas,JUNGLE,48.41,1.06,2.51,nerf,irontogold
Gragas,SUPPORT,47.26,1.06,0.71,nerf,irontogold
Graves,JUNGLE,47.54,5.6,6.41,no change,irontogold
Hecarim,JUNGLE,50.74,16.9,10.64,no change,irontogold
Heimerdinger,MID,51.23,1.58,1.2,no change,irontogold
Heimerdinger,TOP,50.39,1.58,1.08,no change,irontogold
Illaoi,TOP,50.45,8.31,3.35,no change,irontogold
Irelia,TOP,46.08,11.51,6.67,no change,irontogold
Irelia,MID,45.9,11.51,4.62,no change,irontogold
Ivern,JUNGLE,50.37,0.54,1.38,no change,irontogold
Janna,SUPPORT,49.68,0.23,2.94,no change,irontogold
Jarvan IV,JUNGLE,50.06,0.31,3.31,no change,irontogold
Jax,TOP,48.18,5.53,3.81,buff,irontogold
Jax,JUNGLE,48.44,5.53,3.06,buff,irontogold
Jayce,MID,48.5,0.58,0.7,no change,irontogold
Jayce,TOP,46.4,0.58,2.1,no change,irontogold
Jhin,ADC,50.93,13.42,18.29,no change,irontogold
Jinx,ADC,50.84,2.95,13.3,no change,irontogold
Kai'Sa,ADC,49.65,25.18,23.47,no change,irontogold
Kalista,ADC,46.62,0.56,1.81,no change,irontogold
Kalista,TOP,43.02,0.56,0.59,no change,irontogold
Karma,SUPPORT,46.92,0.3,3.13,buff,irontogold
Karthus,JUNGLE,51.73,2.32,2.4,no change,irontogold
Karthus,MID,51.63,2.32,0.27,no change,irontogold
Kassadin,MID,49.6,5.44,3.83,no change,irontogold
Katarina,MID,49.67,16.63,9.21,no change,irontogold
Kayle,TOP,50.46,0.52,2.32,no change,irontogold
Kayle,MID,51.94,0.52,0.36,no change,irontogold
Kayn,JUNGLE,48.74,11.67,11.97,no change,irontogold
Kennen,MID,53.19,0.32,0.37,no change,irontogold
Kennen,TOP,50.16,0.32,1.58,no change,irontogold
Kha'Zix,JUNGLE,49.61,11.84,8.79,no change,irontogold
Kindred,JUNGLE,47.42,0.52,2.54,no change,irontogold
Kled,MID,53.89,0.82,0.25,no change,irontogold
Kled,TOP,48.99,0.82,1.4,no change,irontogold
Kog'Maw,MID,48.89,0.13,0.12,no change,irontogold
Kog'Maw,ADC,49.19,0.13,0.92,no change,irontogold
LeBlanc,MID,47.63,3.45,3.27,no change,irontogold
Lee Sin,JUNGLE,46.61,4.84,11.04,no change,irontogold
Leona,SUPPORT,51.07,26.9,10.57,no change,irontogold
Lillia,JUNGLE,47.38,2.04,4.64,no change,irontogold
Lissandra,MID,49.92,0.31,1.42,no change,irontogold
Lucian,ADC,47.09,4.25,9.04,no change,irontogold
Lucian,MID,46.08,4.25,3.58,no change,irontogold
Lulu,SUPPORT,49.88,5.56,8.05,no change,irontogold
Lux,SUPPORT,49.34,5.62,11.52,no change,irontogold
Lux,MID,51.09,5.62,5.25,no change,irontogold
Malphite,TOP,52.11,13.77,7.39,no change,irontogold
Malphite,MID,52.36,13.77,1.47,no change,irontogold
Malphite,SUPPORT,47.75,13.77,2.53,no change,irontogold
Malzahar,MID,52.49,4.2,3.65,no change,irontogold
Maokai,SUPPORT,52.21,1.01,2.3,no change,irontogold
Maokai,TOP,51.24,1.01,0.68,no change,irontogold
Master Yi,JUNGLE,50.38,23.36,9.95,buff,irontogold
Miss Fortune,ADC,50.94,3.86,13.37,no change,irontogold
Mordekaiser,TOP,50.77,8.16,6.99,no change,irontogold
Mordekaiser,MID,53.83,8.16,0.92,no change,irontogold
Morgana,SUPPORT,50.08,35.41,11.25,no change,irontogold
Nami,SUPPORT,51.04,0.21,4.17,no change,irontogold
Nasus,TOP,52.64,6.79,7.01,no change,irontogold
Nautilus,SUPPORT,49.72,9.14,7.84,no change,irontogold
Neeko,MID,51.35,1.19,3.12,no change,irontogold
Neeko,SUPPORT,48.68,1.19,1,no change,irontogold
Nidalee,JUNGLE,45.48,0.85,3.7,no change,irontogold
Nocturne,JUNGLE,50.9,3.12,5.65,no change,irontogold
Olaf,JUNGLE,47.83,7.92,3.47,no change,irontogold
Orianna,MID,47.3,0.52,3.82,no change,irontogold
Ornn,TOP,51.45,1.09,4.1,no change,irontogold
Pantheon,MID,50.49,12.56,3.44,no change,irontogold
Pantheon,TOP,48.98,12.56,1.97,no change,irontogold
Pantheon,SUPPORT,45.94,12.56,3.12,no change,irontogold
Pantheon,JUNGLE,44.75,12.56,1.79,no change,irontogold
Poppy,TOP,50.03,0.62,1.74,no change,irontogold
Poppy,JUNGLE,51.42,0.62,0.96,no change,irontogold
Pyke,SUPPORT,47.37,10.74,7.19,tweak,irontogold
Pyke,MID,51.61,10.74,1.3,tweak,irontogold
Qiyana,MID,43.9,0.25,1.77,buff,irontogold
Quinn,TOP,50.32,1.96,2.35,no change,irontogold
Quinn,MID,52.25,1.96,0.35,no change,irontogold
Rakan,SUPPORT,48.13,0.24,3.4,no change,irontogold
Rammus,JUNGLE,54.83,10.42,5.8,nerf,irontogold
Rek'Sai,JUNGLE,47.89,0.73,2.16,no change,irontogold
Rell,SUPPORT,52.48,9.76,5.56,nerf,irontogold
Renekton,TOP,47.5,8.31,6.44,no change,irontogold
Renekton,MID,50.32,8.31,1.22,no change,irontogold
Rengar,JUNGLE,47.29,1.66,2.98,no change,irontogold
Rengar,TOP,47.57,1.66,0.93,no change,irontogold
Riven,TOP,48.69,1.58,4.88,no change,irontogold
Riven,MID,52.24,1.58,0.69,no change,irontogold
Rumble,MID,51.8,0.29,0.82,no change,irontogold
Rumble,TOP,48.17,0.29,1.09,no change,irontogold
Ryze,MID,45.78,0.31,3.1,no change,irontogold
Ryze,TOP,45.81,0.31,1.02,no change,irontogold
Samira,ADC,45.97,23.24,5.56,buff,irontogold
Sejuani,JUNGLE,49.43,0.18,1.83,buff,irontogold
Senna,SUPPORT,48.37,16.09,11.79,no change,irontogold
Senna,ADC,51.52,16.09,7.88,no change,irontogold
Seraphine,SUPPORT,51.97,19.58,10.73,tweak,irontogold
Seraphine,MID,52.6,19.58,1.5,tweak,irontogold
Sett,TOP,49.66,5.88,7.74,no change,irontogold
Sett,MID,52.33,5.88,1.33,no change,irontogold
Sett,SUPPORT,46.2,5.88,2.08,no change,irontogold
Shaco,JUNGLE,50.24,13.79,6.16,tweak,irontogold
Shaco,SUPPORT,52.61,13.79,2.64,tweak,irontogold
Shen,TOP,49.98,1.61,4.97,no change,irontogold
Shen,SUPPORT,47.98,1.61,0.61,no change,irontogold
Shyvana,JUNGLE,50.24,0.66,2.9,no change,irontogold
Singed,TOP,51.59,0.22,1.36,no change,irontogold
Sion,TOP,52.15,0.31,2.56,no change,irontogold
Sivir,ADC,51.62,1.84,6.29,no change,irontogold
Skarner,JUNGLE,53.19,0.95,2.35,no change,irontogold
Sona,SUPPORT,51.15,0.11,2.04,no change,irontogold
Soraka,SUPPORT,49.95,0.7,4.43,no change,irontogold
Swain,MID,55.29,6.39,1.05,no change,irontogold
Swain,SUPPORT,51.9,6.39,5.06,no change,irontogold
Sylas,MID,47.72,2.59,4.54,no change,irontogold
Sylas,TOP,48.07,2.59,1.26,no change,irontogold
Syndra,MID,46.19,1.02,3.04,no change,irontogold
Tahm Kench,TOP,47.73,0.39,1.07,no change,irontogold
Tahm Kench,SUPPORT,43.34,0.39,0.34,no change,irontogold
Taliyah,JUNGLE,47.33,0.27,1.17,no change,irontogold
Talon,MID,49.27,2.71,5.07,no change,irontogold
Taric,SUPPORT,50.71,0.11,0.98,no change,irontogold
Teemo,TOP,51.43,9.13,5.51,no change,irontogold
Thresh,SUPPORT,49.31,6.58,13.9,no change,irontogold
Tristana,ADC,50.91,6.44,10.95,no change,irontogold
Tristana,MID,50.94,6.44,1.38,no change,irontogold
Trundle,TOP,50.44,0.2,0.41,buff,irontogold
Trundle,JUNGLE,48.81,0.2,1.15,buff,irontogold
Tryndamere,TOP,48.06,3.36,3.52,no change,irontogold
Tryndamere,MID,50.78,3.36,0.52,no change,irontogold
Tryndamere,JUNGLE,46.23,3.36,0.47,no change,irontogold
Twisted Fate,MID,47.57,0.37,4.07,no change,irontogold
Twitch,ADC,49.73,3.57,4.26,tweak,irontogold
Twitch,SUPPORT,45.36,3.57,0.8,tweak,irontogold
Twitch,JUNGLE,43.09,3.57,0.62,tweak,irontogold
Udyr,JUNGLE,53.75,36.27,9.48,nerf,irontogold
Urgot,TOP,51.88,3.99,4.77,no change,irontogold
Varus,ADC,48.39,0.29,2.91,no change,irontogold
Vayne,ADC,51.06,15.18,13.79,no change,irontogold
Vayne,TOP,48.75,15.18,2.63,no change,irontogold
Veigar,MID,51.62,1.77,5.4,no change,irontogold
Veigar,SUPPORT,48.52,1.77,1,no change,irontogold
Vel'Koz,MID,52.15,0.63,1.65,no change,irontogold
Vel'Koz,SUPPORT,50.79,0.63,2.25,no change,irontogold
Vi,JUNGLE,51.94,0.81,4.34,no change,irontogold
Viego,JUNGLE,49.86,33.31,9.66,no change,irontogold
Viego,MID,50.49,33.31,3.04,no change,irontogold
Viego,TOP,48.56,33.31,2.81,no change,irontogold
Viktor,MID,51.67,0.91,3.45,no change,irontogold
Vladimir,MID,50.08,2.61,3.17,no change,irontogold
Vladimir,TOP,49.32,2.61,1.42,no change,irontogold
Volibear,TOP,50.94,2.88,4.31,no change,irontogold
Volibear,JUNGLE,50.23,2.88,1.89,no change,irontogold
Warwick,JUNGLE,51.77,2.87,6.7,no change,irontogold
Warwick,TOP,50.08,2.87,0.82,no change,irontogold
Wukong,TOP,50.82,1.51,3.13,no change,irontogold
Wukong,JUNGLE,51.21,1.51,0.85,no change,irontogold
Xayah,ADC,47.72,0.69,5.38,no change,irontogold
Xerath,MID,50.07,2.2,2.07,no change,irontogold
Xerath,SUPPORT,49.66,2.2,2.71,no change,irontogold
Xin Zhao,JUNGLE,48.09,0.3,2.51,no change,irontogold
Yasuo,MID,50.12,27.13,12.93,no change,irontogold
Yasuo,TOP,49.94,27.13,3.14,no change,irontogold
Yone,MID,51.04,27.05,12.02,no change,irontogold
Yone,TOP,50.38,27.05,2.94,no change,irontogold
Yorick,TOP,51.69,0.9,1.9,no change,irontogold
Yuumi,SUPPORT,49.67,6.67,7.4,no change,irontogold
Zac,JUNGLE,50.54,0.68,2.53,no change,irontogold
Zed,MID,48.61,39.36,10.84,no change,irontogold
Ziggs,MID,49.95,0.21,1.34,no change,irontogold
Ziggs,ADC,51.68,0.21,0.23,no change,irontogold
Ziggs,SUPPORT,48.71,0.21,0.24,no change,irontogold
Zilean,MID,53.62,0.42,0.35,no change,irontogold
Zilean,SUPPORT,51.72,0.42,2.14,no change,irontogold
Zoe,MID,46.14,1.64,2.85,no change,irontogold
Zyra,SUPPORT,50.62,1.61,3.84,no change,irontogold
Aatrox,TOP,47.08,3.95,4.2,no change,irontogold
Ahri,MID,50.62,2.21,6.19,no change,irontogold
Akali,MID,45.32,7.37,4.46,tweak,irontogold
Akali,TOP,46.09,7.37,1.24,tweak,irontogold
Alistar,SUPPORT,50.6,2.64,7.28,no change,irontogold
Amumu,JUNGLE,52.2,1.52,3.99,no change,irontogold
Anivia,MID,52.28,7.06,3.56,no change,irontogold
Anivia,SUPPORT,47.44,7.06,0.43,no change,irontogold
Annie,MID,52.91,1.58,2.88,no change,irontogold
Aphelios,ADC,46.97,1.52,3.5,no change,irontogold
Ashe,ADC,49.74,2.05,8.24,no change,irontogold
Ashe,SUPPORT,46.33,2.05,1.03,no change,irontogold
Aurelion Sol,MID,49.97,0.2,0.68,no change,irontogold
Azir,MID,41.76,0.27,1.55,no change,irontogold
Bard,SUPPORT,50.55,0.4,2.99,no change,irontogold
Blitzcrank,SUPPORT,50.06,14.5,6.94,no change,irontogold
Brand,SUPPORT,52.51,10.82,6.26,no change,irontogold
Brand,MID,54.29,10.82,1.47,no change,irontogold
Braum,SUPPORT,49.78,0.45,2.4,no change,irontogold
Caitlyn,ADC,48.74,9.85,14.21,no change,irontogold
Camille,TOP,48.11,4.67,4.5,no change,irontogold
Cassiopeia,MID,49.33,1.16,1.83,no change,irontogold
Cassiopeia,TOP,49.13,1.16,0.33,no change,irontogold
Cho'Gath,TOP,52.49,3.13,5.2,no change,irontogold
Cho'Gath,MID,52.72,3.13,0.82,no change,irontogold
Corki,MID,51.76,0.3,1.5,no change,irontogold
Darius,TOP,49.51,37.62,8.08,no change,irontogold
Diana,MID,52.82,6.16,6.15,no change,irontogold
Dr. Mundo,JUNGLE,53.44,3.04,4.58,no change,irontogold
Dr. Mundo,TOP,49.67,3.04,0.95,no change,irontogold
Draven,ADC,48.6,4.04,3.67,no change,irontogold
Ekko,MID,51.06,5.64,4.35,no change,irontogold
Ekko,JUNGLE,50.6,5.64,5.39,no change,irontogold
Elise,JUNGLE,49.75,5.2,4.16,no change,irontogold
Evelynn,JUNGLE,48.9,6.41,4.2,no change,irontogold
Ezreal,ADC,47.08,4.54,17.12,no change,irontogold
Fiddlesticks,JUNGLE,50.99,2,3.57,no change,irontogold
Fiora,TOP,49.57,7.49,5.96,no change,irontogold
Fizz,MID,51.3,17.71,5.75,no change,irontogold
Galio,MID,51.37,2.01,3.64,no change,irontogold
Galio,SUPPORT,51.28,2.01,1.78,no change,irontogold
Gangplank,TOP,44.85,1.05,2.74,no change,irontogold
Gangplank,MID,46.96,1.05,0.46,no change,irontogold
Garen,TOP,52.69,8.01,10.06,no change,irontogold
Gnar,TOP,50.57,12.39,9.47,nerf,irontogold
Gragas,JUNGLE,48.08,1.05,2.58,no change,irontogold
Gragas,TOP,46.96,1.05,2.1,no change,irontogold
Graves,JUNGLE,47.23,3.87,5.66,no change,irontogold
Hecarim,JUNGLE,51.94,24.23,13.33,nerf,irontogold
Heimerdinger,MID,51.49,1.77,1.29,no change,irontogold
Heimerdinger,TOP,49.88,1.77,1.1,no change,irontogold
Illaoi,TOP,49.88,8.76,3.44,no change,irontogold
Irelia,TOP,46.1,12.85,6.82,no change,irontogold
Irelia,MID,45.85,12.85,4.78,no change,irontogold
Ivern,JUNGLE,50.62,0.45,1.21,no change,irontogold
Janna,SUPPORT,50.59,0.22,3.15,no change,irontogold
Jarvan IV,JUNGLE,49.92,0.31,2.97,no change,irontogold
Jax,TOP,50.03,6.37,4.85,no change,irontogold
Jax,JUNGLE,49.65,6.37,3.84,no change,irontogold
Jayce,MID,51.21,0.54,0.71,no change,irontogold
Jayce,TOP,47.62,0.54,2.09,no change,irontogold
Jhin,ADC,50.79,12.03,17.82,no change,irontogold
Jinx,ADC,50.4,3.31,12.91,no change,irontogold
Kai'Sa,ADC,49.94,23.63,24.23,no change,irontogold
Kalista,ADC,46.67,0.61,1.78,no change,irontogold
Kalista,TOP,44.06,0.61,0.41,no change,irontogold
Karma,SUPPORT,47.9,0.43,4.13,no change,irontogold
Karthus,JUNGLE,51.47,2.26,2.38,nerf,irontogold
Karthus,MID,50.98,2.26,0.28,nerf,irontogold
Kassadin,MID,49.49,7.37,4.28,no change,irontogold
Katarina,MID,50.14,14.63,8.86,no change,irontogold
Kayle,TOP,49.59,0.56,2.44,no change,irontogold
Kayle,MID,51.6,0.56,0.37,no change,irontogold
Kayn,JUNGLE,48.88,11.6,11.84,no change,irontogold
Kennen,MID,51.6,0.3,0.37,no change,irontogold
Kennen,TOP,50.35,0.3,1.52,no change,irontogold
Kha'Zix,JUNGLE,49.8,11.49,8.97,no change,irontogold
Kindred,JUNGLE,46.33,0.45,2.49,no change,irontogold
Kled,MID,52.58,0.79,0.23,no change,irontogold
Kled,TOP,48.78,0.79,1.24,no change,irontogold
Kog'Maw,ADC,51.21,0.21,1.61,no change,irontogold
LeBlanc,MID,47.25,3.09,3.12,buff,irontogold
Lee Sin,JUNGLE,46.7,5.18,11.21,no change,irontogold
Leona,SUPPORT,50.87,24.06,10.73,no change,irontogold
Lillia,JUNGLE,46.56,2.1,4.95,buff,irontogold
Lissandra,MID,49.66,0.33,1.49,no change,irontogold
Lucian,ADC,47.08,4.04,8.56,no change,irontogold
Lucian,MID,45.4,4.04,3.61,no change,irontogold
Lulu,SUPPORT,50.13,6.93,8.6,no change,irontogold
Lux,SUPPORT,49.84,6.23,12.51,no change,irontogold
Lux,MID,51.42,6.23,5.3,no change,irontogold
Malphite,TOP,51.98,11.2,6.88,no change,irontogold
Malphite,MID,53.53,11.2,1.37,no change,irontogold
Malphite,SUPPORT,48.52,11.2,1.84,no change,irontogold
Malzahar,MID,52.96,4.56,3.81,no change,irontogold
Maokai,SUPPORT,52.17,0.55,2.03,no change,irontogold
Maokai,TOP,50.84,0.55,0.59,no change,irontogold
Master Yi,JUNGLE,51.73,26.18,11.4,no change,irontogold
Miss Fortune,ADC,50.95,3.4,12.75,no change,irontogold
Mordekaiser,TOP,50.23,8.82,7.26,no change,irontogold
Mordekaiser,MID,53.98,8.82,0.95,no change,irontogold
Morgana,SUPPORT,50.41,37.55,12.26,no change,irontogold
Nami,SUPPORT,51.14,0.26,4.57,no change,irontogold
Nasus,TOP,52.37,7.17,6.85,no change,irontogold
Nautilus,SUPPORT,50.03,9.75,8.2,no change,irontogold
Neeko,MID,51.54,1.23,3.07,no change,irontogold
Neeko,SUPPORT,48.7,1.23,1,no change,irontogold
Nidalee,JUNGLE,44.73,0.73,3.21,no change,irontogold
Nocturne,JUNGLE,50.98,3.91,6.25,no change,irontogold
Olaf,JUNGLE,47.71,5.48,3.32,no change,irontogold
Olaf,TOP,45.56,5.48,0.36,no change,irontogold
Orianna,MID,47.17,0.49,3.46,no change,irontogold
Ornn,TOP,51.18,1,3.49,no change,irontogold
Pantheon,MID,50.95,8.13,3.11,no change,irontogold
Pantheon,TOP,49.35,8.13,1.31,no change,irontogold
Pantheon,SUPPORT,46.74,8.13,3.05,no change,irontogold
Poppy,TOP,49.27,0.85,1.89,no change,irontogold
Poppy,JUNGLE,50.65,0.85,1.45,no change,irontogold
Pyke,SUPPORT,47.07,12.19,7.78,tweak,irontogold
Qiyana,MID,46.15,0.79,3.19,no change,irontogold
Quinn,MID,52.41,1.86,0.33,no change,irontogold
Quinn,TOP,50,1.86,2.16,no change,irontogold
Rakan,SUPPORT,48.91,0.22,3.52,no change,irontogold
Rammus,JUNGLE,52.68,10.69,4.92,no change,irontogold
Rek'Sai,JUNGLE,47.8,0.65,1.86,no change,irontogold
Rell,SUPPORT,50.65,9.74,4.69,no change,irontogold
Renekton,TOP,46.9,7.19,5.95,nerf,irontogold
Renekton,MID,50.51,7.19,1.04,nerf,irontogold
Rengar,JUNGLE,46.72,1.76,3.3,no change,irontogold
Rengar,TOP,47.76,1.76,0.82,no change,irontogold
Riven,TOP,48.79,1.56,4.97,no change,irontogold
Riven,MID,51.38,1.56,0.7,no change,irontogold
